-0.466659,-7.97269,-5
-0.959584,-7.88319,-5
-1.43746,-7.73279,-5
-1.53102,-0.304602,-5
-1.05709,-0.142208,-5
-0.566574,-0.0403291,-5
-0.0671718,-0.000564047,-5
0,0,-5.5
0.5,-0.031373,-5.5
0.992157,-0.125,-5.5
1.46875,-0.279412,-5.5
1.49994,-7.70812,-5.5
1.02466,-7.86653,-5.5
0.533306,-7.96429,-5.5
0.0335871,-7.99986,-5.5
-0.466659,-7.97269,-5.5
-0.959584,-7.88319,-5.5
-1.43746,-7.73279,-5.5
-1.53102,-0.304602,-5.5
-1.05709,-0.142208,-5.5
-0.566574,-0.0403291,-5.5
-0.0671718,-0.000564047,-5.5
0,0,-6
0.5,-0.031373,-6
0.992157,-0.125,-6
1.46875,-0.279412,-6
1.49994,-7.70812,-6
1.02466,-7.86653,-6
0.533306,-7.96429,-6
0.0335871,-7.99986,-6
-0.466659,-7.97269,-6
-0.959584,-7.88319,-6
-1.43746,-7.73279,-6
-1.53102,-0.304602,-6
-1.05709,-0.142208,-6
-0.566574,-0.0403291,-6
-0.0671718,-0.000564047,-6
0,0,-6.5
0.5,-0.031373,-6.5
0.992157,-0.125,-6.5
1.46875,-0.279412,-6.5
1.49994,-7.70812,-6.5
1.02466,-7.86653,-6.5
0.533306,-7.96429,-6.5
0.0335871,-7.99986,-6.5
-0.466659,-7.97269,-6.5
-0.959584,-7.88319,-6.5
-1.43746,-7.73279,-6.5
-1.53102,-0.304602,-6.5
-1.05709,-0.142208,-6.5
-0.566574,-0.0403291,-6.5
-0.0671718,-0.000564047,-6.5
0,0,-7
0.5,-0.031373,-7
0.992157,-0.125,-7
1.46875,-0.279412,-7
1.49994,-7.70812,-7
1.02466,-7.86653,-7
0.533306,-7.96429,-7
0.0335871,-7.99986,-7
-0.466659,-7.97269,-7
-0.959584,-7.88319,-7
-1.43746,-7.73279,-7
-1.53102,-0.304602,-7
-1.05709,-0.142208,-7
-0.566574,-0.0403291,-7
-0.0671718,-0.000564047,-7
0,0,-7.5
0.5,-0.031373,-7.5
0.992157,-0.125,-7.5
1.46875,-0.279412,-7.5
1.49994,-7.70812,-7.5
1.02466,-7.86653,-7.5
0.533306,-7.96429,-7.5
0.0335871,-7.99986,-7.5
-0.466659,-7.97269,-7.5
-0.959584,-7.88319,-7.5
-1.43746,-7.73279,-7.5
-1.53102,-0.304602,-7.5
-1.05709,-0.142208,-7.5
-0.566574,-0.0403291,-7.5
-0.0671718,-0.000564047,-7.5
0,0,-8
0.5,-0.031373,-8
0.992157,-0.125,-8
1.46875,-0.279412,-8
1.49994,-7.70812,-8
1.02466,-7.86653,-8
0.533306,-7.96429,-8
0.0335871,-7.99986,-8
-0.466659,-7.97269,-8
-0.959584,-7.88319,-8
-1.43746,-7.73279,-8
-1.53102,-0.304602,-8
-1.05709,-0.142208,-8
-0.566574,-0.0403291,-8
-0.0671718,-0.000564047,-8
0,0,-8.5
0.5,-0.031373,-8.5
0.992157,-0.125,-8.5
1.46875,-0.279412,-8.5
1.49994,-7.70812,-8.5
1.02466,-7.86653,-8.5
0.533306,-7.96429,-8.5
0.0335871,-7.99986,-8.5
-0.466659,-7.97269,-8.5
-0.959584,-7.88319,-8.5
-1.43746,-7.73279,-8.5
-1.53102,-0.304602,-8.5
-1.05709,-0.142208,-8.5
-0.566574,-0.0403291,-8.5
-0.0671718,-0.000564047,-8.5
0,0,-9
0.5,-0.031373,-9
0.992157,-0.125,-9
1.46875,-0.279412,-9
1.49994,-7.70812,-9
1.02466,-7.86653,-9
0.533306,-7.96429,-9
0.0335871,-7.99986,-9
-0.466659,-7.97269,-9
-0.959584,-7.88319,-9
-1.43746,-7.73279,-9
-1.53102,-0.304602,-9
-1.05709,-0.142208,-9
-0.566574,-0.0403291,-9
-0.0671718,-0.000564047,-9
0,0,-9.5
0.5,-0.031373,-9.5
0.992157,-0.125,-9.5
1.46875,-0.279412,-9.5
1.49994,-7.70812,-9.5
1.02466,-7.86653,-9.5
0.533306,-7.96429,-9.5
0.0335871,-7.99986,-9.5
-0.466659,-7.97269,-9.5
-0.959584,-7.88319,-9.5
-1.43746,-7.73279,-9.5
-1.53102,-0.304602,-9.5
-1.05709,-0.142208,-9.5
-0.566574,-0.0403291,-9.5
-0.0671718,-0.000564047,-9.5
0,0,-10
0.5,-0.031373,-10
0.992157,-0.125,-10
1.46875,-0.279412,-10
1.49994,-7.70812,-10
1.02466,-7.86653,-10
0.533306,-7.96429,-10
0.0335871,-7.99986,-10
-0.466659,-7.97269,-10
-0.959584,-7.88319,-10
-1.43746,-7.73279,-10
-1.53102,-0.304602,-10
-1.05709,-0.142208,-10
-0.566574,-0.0403291,-10
-0.0671718,-0.000564047,-10
0,0,-10.5
0.5,-0.031373,-10.5
0.992157,-0.125,-10.5
1.46875,-0.279412,-10.5
1.49994,-7.70812,-10.5
1.02466,-7.86653,-10.5
0.533306,-7.96429,-10.5
0.0335871,-7.99986,-10.5
-0.466659,-7.97269,-10.5
-0.959584,-7.88319,-10.5
-1.43746,-7.73279,-10.5
-1.53102,-0.304602,-10.5
-1.05709,-0.142208,-10.5
-0.566574,-0.0403291,-10.5
-0.0671718,-0.000564047,-10.5
0,0,-11
0.5,-0.031373,-11
0.992157,-0.125,-11
1.46875,-0.279412,-11
1.49994,-7.70812,-11
1.02466,-7.86653,-11
0.533306,-7.96429,-11
0.0335871,-7.99986,-11
-0.466659,-7.97269,-11
-0.959584,-7.88319,-11
-1.43746,-7.73279,-11
-1.53102,-0.304602,-11
-1.05709,-0.142208,-11
-0.566574,-0.0403291,-11
-0.0671718,-0.000564047,-11
0,0,-11.5
0.5,-0.031373,-11.5
0.992157,-0.125,-11.5
1.46875,-0.279412,-11.5
1.49994,-7.70812,-11.5
1.02466,-7.86653,-11.5
0.533306,-7.96429,-11.5
0.0335871,-7.99986,-11.5
-0.466659,-7.97269,-11.5
-0.959584,-7.88319,-11.5
-1.43746,-7.73279,-11.5
-1.53102,-0.304602,-11.5
-1.05709,-0.142208,-11.5
-0.566574,-0.0403291,-11.5
-0.0671718,-0.000564047,-11.5
0,0,-12
0.5,-0.031373,-12
0.992157,-0.125,-12
1.46875,-0.279412,-12
1.49994,-7.70812,-12
1.02466,-7.86653,-12
0.533306,-7.96429,-12
0.0335871,-7.99986,-12
-0.466659,-7.97269,-12
-0.959584,-7.88319,-12
-1.43746,-7.73279,-12
-1.53102,-0.304602,-12
-1.05709,-0.142208,-12
-0.566574,-0.0403291,-12
-0.0671718,-0.000564047,-12
0,0,-12.5
0.5,-0.031373,-12.5
0.992157,-0.125,-12.5
1.46875,-0.279412,-12.5
1.49994,-7.70812,-12.5
1.02466,-7.86653,-12.5
0.533306,-7.96429,-12.5
0.0335871,-7.99986,-12.5
-0.466659,-7.97269,-12.5
-0.959584,-7.88319,-12.5
-1.43746,-7.73279,-12.5
-1.53102,-0.304602,-12.5
-1.05709,-0.142208,-12.5
-0.566574,-0.0403291,-12.5
-0.0671718,-0.000564047,-12.5
0,0,-13
0.5,-0.031373,-13
0.992157,-0.125,-13
1.46875,-0.279412,-13
1.49994,-7.70812,-13
1.02466,-7.86653,-13
0.533306,-7.96429,-13
0.0335871,-7.99986,-13
-0.466659,-7.97269,-13
-0.959584,-7.88319,-13
-1.43746,-7.73279,-13
-1.53102,-0.304602,-13
-1.05709,-0.142208,-13
-0.566574,-0.0403291,-13
-0.0671718,-0.000564047,-13
0,0,-13.5
0.5,-0.031373,-13.5
0.992157,-0.125,-13.5
1.46875,-0.279412,-13.5
1.49994,-7.70812,-13.5
1.02466,-7.86653,-13.5
0.533306,-7.96429,-13.5
0.0335871,-7.99986,-13.5
-0.466659,-7.97269,-13.5
-0.959584,-7.88319,-13.5
-1.43746,-7.73279,-13.5
-1.53102,-0.304602,-13.5
-1.05709,-0.142208,-13.5
-0.566574,-0.0403291,-13.5
-0.0671718,-0.000564047,-13.5
0,0,-14
0.5,-0.031373,-14
0.992157,-0.125,-14
1.46875,-0.279412,-14
1.49994,-7.70812,-14
1.02466,-7.86653,-14
0.533306,-7.96429,-14
0.0335871,-7.99986,-14
-0.466659,-7.97269,-14
-0.959584,-7.88319,-14
-1.43746,-7.73279,-14
-1.53102,-0.304602,-14
-1.05709,-0.142208,-14
-0.566574,-0.0403291,-14
-0.0671718,-0.000564047,-14
0,0,-14.5
0.5,-0.031373,-14.5
0.992157,-0.125,-14.5
1.46875,-0.279412,-14.5
1.49994,-7.70812,-14.5
1.02466,-7.86653,-14.5
0.533306,-7.96429,-14.5
0.0335871,-7.99986,-14.5
-0.466659,-7.97269,-14.5
-0.959584,-7.88319,-14.5
-1.43746,-7.73279,-14.5
-1.53102,-0.304602,-14.5
-1.05709,-0.142208,-14.5
-0.566574,-0.0403291,-14.5
-0.0671718,-0.000564047,-14.5
0,0,-15
0.5,-0.031373,-15
0.992157,-0.125,-15
1.46875,-0.279412,-15
1.49994,-7.70812,-15
1.02466,-7.86653,-15
0.533306,-7.96429,-15
0.0335871,-7.99986,-15
-0.466659,-7.97269,-15
-0.959584,-7.88319,-15
-1.43746,-7.73279,-15
-1.53102,-0.304602,-15
-1.05709,-0.142208,-15
-0.566574,-0.0403291,-15
-0.0671718,-0.000564047,-15
0,0,-15.5
0.5,-0.031373,-15.5
0.992157,-0.125,-15.5
1.46875,-0.279412,-15.5
1.49994,-7.70812,-15.5
1.02466,-7.86653,-15.5
0.533306,-7.96429,-15.5
0.0335871,-7.99986,-15.5
-0.466659,-7.97269,-15.5
-0.959584,-7.88319,-15.5
-1.43746,-7.73279,-15.5
-1.53102,-0.304602,-15.5
-1.05709,-0.142208,-15.5
-0.566574,-0.0403291,-15.5
-0.0671718,-0.000564047,-15.5
0,0,-16
0.5,-0.031373,-16
0.992157,-0.125,-16
1.46875,-0.279412,-16
1.49994,-7.70812,-16
1.02466,-7.86653,-16
0.533306,-7.96429,-16
0.0335871,-7.99986,-16
-0.466659,-7.97269,-16
-0.959584,-7.88319,-16
-1.43746,-7.73279,-16
-1.53102,-0.304602,-16
-1.05709,-0.142208,-16
-0.566574,-0.0403291,-16
-0.0671718,-0.000564047,-16
0,0,-16.5
0.5,-0.031373,-16.5
0.992157,-0.125,-16.5
1.46875,-0.279412,-16.5
1.49994,-7.70812,-16.5
1.02466,-7.86653,-16.5
0.533306,-7.96429,-16.5
0.0335871,-7.99986,-16.5
-0.466659,-7.97269,-16.5
-0.959584,-7.88319,-16.5
-1.43746,-7.73279,-16.5
-1.53102,-0.304602,-16.5
-1.05709,-0.142208,-16.5
-0.566574,-0.0403291,-16.5
-0.0671718,-0.000564047,-16.5
0,0,-17
0.5,-0.031373,-17
0.992157,-0.125,-17
1.46875,-0.279412,-17
1.49994,-7.70812,-17
1.02466,-7.86653,-17
0.533306,-7.96429,-17
0.0335871,-7.99986,-17
-0.466659,-7.97269,-17
-0.959584,-7.88319,-17
-1.43746,-7.73279,-17
-1.53102,-0.304602,-17
-1.05709,-0.142208,-17
-0.566574,-0.0403291,-17
-0.0671718,-0.000564047,-17
0,0,-17.5
0.5,-0.031373,-17.5
0.992157,-0.125,-17.5
1.46875,-0.279412,-17.5
1.49994,-7.70812,-17.5
1.02466,-7.86653,-17.5
0.533306,-7.96429,-17.5
0.0335871,-7.99986,-17.5
-0.466659,-7.97269,-17.5
-0.959584,-7.88319,-17.5
-1.43746,-7.73279,-17.5
-1.53102,-0.304602,-17.5
-1.05709,-0.142208,-17.5
-0.566574,-0.0403291,-17.5
-0.0671718,-0.000564047,-17.5
0,0,-18
0.5,-0.031373,-18
0.992157,-0.125,-18
1.46875,-0.279412,-18
1.49994,-7.70812,-18
1.02466,-7.86653,-18
0.533306,-7.96429,-18
0.0335871,-7.99986,-18
-0.466659,-7.97269,-18
-0.959584,-7.88319,-18
-1.43746,-7.73279,-18
-1.53102,-0.304602,-18
-1.05709,-0.142208,-18
-0.566574,-0.0403291,-18
-0.0671718,-0.000564047,-18
0,0,-18.5
0.5,-0.031373,-18.5
0.992157,-0.125,-18.5
1.46875,-0.279412,-18.5
1.49994,-7.70812,-18.5
1.02466,-7.86653,-18.5
0.533306,-7.96429,-18.5
0.0335871,-7.99986,-18.5
-0.466659,-7.97269,-18.5
-0.959584,-7.88319,-18.5
-1.43746,-7.73279,-18.5
-1.53102,-0.304602,-18.5
-1.05709,-0.142208,-18.5
-0.566574,-0.0403291,-18.5
-0.0671718,-0.000564047,-18.5
0,0,-19
0.5,-0.031373,-19
0.992157,-0.125,-19
1.46875,-0.279412,-19
1.49994,-7.70812,-19
1.02466,-7.86653,-19
0.533306,-7.96429,-19
0.0335871,-7.99986,-19
-0.466659,-7.97269,-19
-0.959584,-7.88319,-19
-1.43746,-7.73279,-19
-1.53102,-0.304602,-19
-1.05709,-0.142208,-19
-0.566574,-0.0403291,-19
-0.0671718,-0.000564047,-19
0,0,-19.5
0.5,-0.031373,-19.5
0.992157,-0.125,-19.5
1.46875,-0.279412,-19.5
1.49994,-7.70812,-19.5
1.02466,-7.86653,-19.5
0.533306,-7.96429,-19.5
0.0335871,-7.99986,-19.5
-0.466659,-7.97269,-19.5
-0.959584,-7.88319,-19.5
-1.43746,-7.73279,-19.5
-1.53102,-0.304602,-19.5
-1.05709,-0.142208,-19.5
-0.566574,-0.0403291,-19.5
-0.0671718,-0.000564047,-19.5
0,0,-20
0.5,-0.031373,-20
0.992157,-0.125,-20
1.46875,-0.279412,-20
1.49994,-7.70812,-20
1.02466,-7.86653,-20
0.533306,-7.96429,-20
0.0335871,-7.99986,-20
-0.466659,-7.97269,-20
-0.959584,-7.88319,-20
-1.43746,-7.73279,-20
-1.53102,-0.304602,-20
-1.05709,-0.142208,-20
-0.566574,-0.0403291,-20
-0.0671718,-0.000564047,-20
0,0,-20.5
0.5,-0.031373,-20.5
0.992157,-0.125,-20.5
1.46875,-0.279412,-20.5
1.49994,-7.70812,-20.5
1.02466,-7.86653,-20.5
0.533306,-7.96429,-20.5
0.0335871,-7.99986,-20.5
-0.466659,-7.97269,-20.5
-0.959584,-7.88319,-20.5
-1.43746,-7.73279,-20.5
-1.53102,-0.304602,-20.5
-1.05709,-0.142208,-20.5
-0.566574,-0.0403291,-20.5
-0.0671718,-0.000564047,-20.5
0,0,-21
0.5,-0.031373,-21
0.992157,-0.125,-21
1.46875,-0.279412,-21
1.49994,-7.70812,-21
1.02466,-7.86653,-21
0.533306,-7.96429,-21
0.0335871,-7.99986,-21
-0.466659,-7.97269,-21
-0.959584,-7.88319,-21
-1.43746,-7.73279,-21
-1.53102,-0.304602,-21
-1.05709,-0.142208,-21
-0.566574,-0.0403291,-21
-0.0671718,-0.000564047,-21
0,0,-21.5
0.5,-0.031373,-21.5
0.992157,-0.125,-21.5
1.46875,-0.279412,-21.5
1.49994,-7.70812,-21.5
1.02466,-7.86653,-21.5
0.533306,-7.96429,-21.5
0.0335871,-7.99986,-21.5
-0.466659,-7.97269,-21.5
-0.959584,-7.88319,-21.5
-1.43746,-7.73279,-21.5
-1.53102,-0.304602,-21.5
-1.05709,-0.142208,-21.5
-0.566574,-0.0403291,-21.5
-0.0671718,-0.000564047,-21.5
0,0,-22
0.5,-0.031373,-22
0.992157,-0.125,-22
1.46875,-0.279412,-22
1.49994,-7.70812,-22
1.02466,-7.86653,-22
0.533306,-7.96429,-22
0.0335871,-7.99986,-22
-0.466659,-7.97269,-22
-0.959584,-7.88319,-22
-1.43746,-7.73279,-22
-1.53102,-0.304602,-22
-1.05709,-0.142208,-22
-0.566574,-0.0403291,-22
-0.0671718,-0.000564047,-22
0,0,-22.5
0.5,-0.031373,-22.5
0.992157,-0.125,-22.5
1.46875,-0.279412,-22.5
1.49994,-7.70812,-22.5
1.02466,-7.86653,-22.5
0.533306,-7.96429,-22.5
0.0335871,-7.99986,-22.5
-0.466659,-7.97269,-22.5
-0.959584,-7.88319,-22.5
-1.43746,-7.73279,-22.5
-1.53102,-0.304602,-22.5
-1.05709,-0.142208,-22.5
-0.566574,-0.0403291,-22.5
-0.0671718,-0.000564047,-22.5
0,0,-23
0.5,-0.031373,-23
0.992157,-0.125,-23
1.46875,-0.279412,-23
1.49994,-7.70812,-23
1.02466,-7.86653,-23
0.533306,-7.96429,-23
0.0335871,-7.99986,-23
-0.466659,-7.97269,-23
-0.959584,-7.88319,-23
-1.43746,-7.73279,-23
-1.53102,-0.304602,-23
-1.05709,-0.142208,-23
-0.566574,-0.0403291,-23
-0.0671718,-0.000564047,-23
0,0,-23.5
0.5,-0.031373,-23.5
0.992157,-0.125,-23.5
1.46875,-0.279412,-23.5
1.49994,-7.70812,-23.5
1.02466,-7.86653,-23.5
0.533306,-7.96429,-23.5
0.0335871,-7.99986,-23.5
-0.466659,-7.97269,-23.5
-0.959584,-7.88319,-23.5
-1.43746,-7.73279,-23.5
-1.53102,-0.304602,-23.5
-1.05709,-0.142208,-23.5
-0.566574,-0.0403291,-23.5
-0.0671718,-0.000564047,-23.5
0,0,-24
0.5,-0.031373,-24
0.992157,-0.125,-24
1.46875,-0.279412,-24
1.49994,-7.70812,-24
1.02466,-7.86653,-24
0.533306,-7.96429,-24
0.0335871,-7.99986,-24
-0.466659,-7.97269,-24
-0.959584,-7.88319,-24
-1.43746,-7.73279,-24
-1.53102,-0.304602,-24
-1.05709,-0.142208,-24
-0.566574,-0.0403291,-24
-0.0671718,-0.000564047,-24
0,0,-24.5
0.5,-0.031373,-24.5
0.992157,-0.125,-24.5
1.46875,-0.279412,-24.5
1.49994,-7.70812,-24.5
1.02466,-7.86653,-24.5
0.533306,-7.96429,-24.5
0.0335871,-7.99986,-24.5
-0.466659,-7.97269,-24.5
-0.959584,-7.88319,-24.5
-1.43746,-7.73279,-24.5
-1.53102,-0.304602,-24.5
-1.05709,-0.142208,-24.5
-0.566574,-0.0403291,-24.5
-0.0671718,-0.000564047,-24.5
0,0,-25
0.5,-0.031373,-25
0.992157,-0.125,-25
1.46875,-0.279412,-25
1.49994,-7.70812,-25
1.02466,-7.86653,-25
0.533306,-7.96429,-25
0.0335871,-7.99986,-25
-0.466659,-7.97269,-25
-0.959584,-7.88319,-25
-1.43746,-7.73279,-25
-1.53102,-0.304602,-25
-1.05709,-0.142208,-25
-0.566574,-0.0403291,-25
-0.0671718,-0.000564047,-25
0,0,-25.5
0.5,-0.031373,-25.5
0.992157,-0.125,-25.5
1.46875,-0.279412,-25.5
1.49994,-7.70812,-25.5
1.02466,-7.86653,-25.5
0.533306,-7.96429,-25.5
0.0335871,-7.99986,-25.5
-0.466659,-7.97269,-25.5
-0.959584,-7.88319,-25.5
-1.43746,-7.73279,-25.5
-1.53102,-0.304602,-25.5
-1.05709,-0.142208,-25.5
-0.566574,-0.0403291,-25.5
-0.0671718,-0.000564047,-25.5
0,0,-26
0.5,-0.031373,-26
0.992157,-0.125,-26
1.46875,-0.279412,-26
1.49994,-7.70812,-26
1.02466,-7.86653,-26
0.533306,-7.96429,-26
0.0335871,-7.99986,-26
-0.466659,-7.97269,-26
-0.959584,-7.88319,-26
-1.43746,-7.73279,-26
-1.53102,-0.304602,-26
-1.05709,-0.142208,-26
-0.566574,-0.0403291,-26
-0.0671718,-0.000564047,-26
0,0,-26.5
0.5,-0.031373,-26.5
0.992157,-0.125,-26.5
1.46875,-0.279412,-26.5
1.49994,-7.70812,-26.5
1.02466,-7.86653,-26.5
0.533306,-7.96429,-26.5
0.0335871,-7.99986,-26.5
-0.466659,-7.97269,-26.5
-0.959584,-7.88319,-26.5
-1.43746,-7.73279,-26.5
-1.53102,-0.304602,-26.5
-1.05709,-0.142208,-26.5
-0.566574,-0.0403291,-26.5
-0.0671718,-0.000564047,-26.5
0,0,-27
0.5,-0.031373,-27
0.992157,-0.125,-27
1.46875,-0.279412,-27
1.49994,-7.70812,-27
1.02466,-7.86653,-27
0.533306,-7.96429,-27
0.0335871,-7.99986,-27
-0.466659,-7.97269,-27
-0.959584,-7.88319,-27
-1.43746,-7.73279,-27
-1.53102,-0.304602,-27
-1.05709,-0.142208,-27
-0.566574,-0.0403291,-27
-0.0671718,-0.000564047,-27
0,0,-27.5
0.5,-0.031373,-27.5
0.992157,-0.125,-27.5
1.46875,-0.279412,-27.5
1.49994,-7.70812,-27.5
1.02466,-7.86653,-27.5
0.533306,-7.96429,-27.5
0.0335871,-7.99986,-27.5
-0.466659,-7.97269,-27.5
-0.959584,-7.88319,-27.5
-1.43746,-7.73279,-27.5
-1.53102,-0.304602,-27.5
-1.05709,-0.142208,-27.5
-0.566574,-0.0403291,-27.5
-0.0671718,-0.000564047,-27.5
0,0,-28
0.5,-0.031373,-28
0.992157,-0.125,-28
1.46875,-0.279412,-28
1.49994,-7.70812,-28
1.02466,-7.86653,-28
0.533306,-7.96429,-28
0.0335871,-7.99986,-28
-0.466659,-7.97269,-28
-0.959584,-7.88319,-28
-1.43746,-7.73279,-28
-1.53102,-0.304602,-28
-1.05709,-0.142208,-28
-0.566574,-0.0403291,-28
-0.0671718,-0.000564047,-28
0,0,-28.5
0.5,-0.031373,-28.5
0.992157,-0.125,-28.5
1.46875,-0.279412,-28.5
1.49994,-7.70812,-28.5
1.02466,-7.86653,-28.5
0.533306,-7.96429,-28.5
0.0335871,-7.99986,-28.5
-0.466659,-7.97269,-28.5
-0.959584,-7.88319,-28.5
-1.43746,-7.73279,-28.5
-1.53102,-0.304602,-28.5
-1.05709,-0.142208,-28.5
-0.566574,-0.0403291,-28.5
-0.0671718,-0.000564047,-28.5
0,0,-29
0.5,-0.031373,-29
0.992157,-0.125,-29
1.46875,-0.279412,-29
1.49994,-7.70812,-29
1.02466,-7.86653,-29
0.533306,-7.96429,-29
0.0335871,-7.99986,-29
-0.466659,-7.97269,-29
-0.959584,-7.88319,-29
-1.43746,-7.73279,-29
-1.53102,-0.304602,-29
-1.05709,-0.142208,-29
-0.566574,-0.0403291,-29
-0.0671718,-0.000564047,-29
0,0,-29.5
0.5,-0.031373,-29.5
0.992157,-0.125,-29.5
1.46875,-0.279412,-29.5
1.49994,-7.70812,-29.5
1.02466,-7.86653,-29.5
0.533306,-7.96429,-29.5
0.0335871,-7.99986,-29.5
-0.466659,-7.97269,-29.5
-0.959584,-7.88319,-29.5
-1.43746,-7.73279,-29.5
-1.53102,-0.304602,-29.5
-1.05709,-0.142208,-29.5
-0.566574,-0.0403291,-29.5
-0.0671718,-0.000564047,-29.5
0,0,-30
0.5,-0.031373,-30
0.992157,-0.125,-30
1.46875,-0.279412,-30
1.49994,-7.70812,-30
1.02466,-7.86653,-30
0.533306,-7.96429,-30
0.0335871,-7.99986,-30
-0.466659,-7.97269,-30
-0.959584,-7.88319,-30
-1.43746,-7.73279,-30
-1.53102,-0.304602,-30
-1.05709,-0.142208,-30
-0.566574,-0.0403291,-30
-0.0671718,-0.000564047,-30
0,0,-30.5
0.5,-0.031373,-30.5
0.992157,-0.125,-30.5
1.46875,-0.279412,-30.5
1.49994,-7.70812,-30.5
1.02466,-7.86653,-30.5
0.533306,-7.96429,-30.5
0.0335871,-7.99986,-30.5
-0.466659,-7.97269,-30.5
-0.959584,-7.88319,-30.5
-1.43746,-7.73279,-30.5
